 * Geometry of the atmosphere [Altitude of the top of the fictive layers (BA, MA, HA, Sensor), Nb of layers (BA, MA, HA), layer of the sensor, Nb of MA horizontal cells, Cells size (MAx, MAy, MAz, HAz)] *
4.00000000000000008327e-02	4.00003999999999996362e+03	8.40000399999999935972e+04	3.00003999999999996362e+03	1	8	40	6	1	1	4.00000000000000000000e+00	4.00000000000000000000e+00	5.00000000000000000000e+02	2.00000000000000000000e+03	
 * Temperature per layer (Average Temperature, Linear Coeff[2])*
0	2	5.90717949518928116633e-06	0.00000000000000000000e+00	1.55480559417840720368e-07	8.68910396600000023426e-01	1.00000000000000000000e+00	0.00000000000000000000e+00	0.00000000000000000000e+00	0.00000000000000000000e+00	0.00000000000000000000e+00	-1.70896323085519522859e-14	4.42966172437597475542e-10	-6.72475331083026827013e-06	1.18143589903785626444e-02	-8.10995891138218285977e-15	6.67789725306317250974e-11	-2.56598668833575440367e-07	3.10961118835681427607e-04	-2.51995912199341745887e-14	5.09745144968229239413e-10	-6.98135197966384360462e-06	1.21253201092142437467e-02
0	3	4.46963960326116326862e-06	0.00000000000000000000e+00	6.43818162092503654579e-08	8.68910396599999912404e-01	1.00000000000000000000e+00	0.00000000000000000000e+00	0.00000000000000000000e+00	0.00000000000000000000e+00	0.00000000000000000000e+00	1.38441956246248418282e-14	3.16473911511419389622e-10	-5.15796420878250192388e-06	8.93927920652232664567e-03	-1.71153190786350974553e-15	1.46332985349191999447e-11	-8.68022856476347344930e-08	1.28763632418500733245e-04	1.21326637167610060859e-14	3.31107210046339781870e-10	-5.24476649443013684366e-06	9.06804283894082664708e-03
0	4	3.11480311563453248711e-06	0.00000000000000000000e+00	4.03163149705381423428e-08	8.68910396600000023426e-01	1.00000000000000000000e+00	0.00000000000000000000e+00	0.00000000000000000000e+00	0.00000000000000000000e+00	0.00000000000000000000e+00	-1.43695480276570804714e-14	3.34306645858710981966e-10	-3.72593821524132604679e-06	6.22960623126906504199e-03	-4.57493930736266510661e-16	5.16056757736347826951e-12	-4.88074744023200370482e-08	8.06326299410762816150e-05	-1.48270419583929491990e-14	3.39467213436073364867e-10	-3.77474568964364601766e-06	6.31023886121014152689e-03
0	5	2.14293801345908083492e-06	0.00000000000000000000e+00	3.07259053882634118257e-08	8.68910396600000023426e-01	1.00000000000000000000e+00	0.00000000000000000000e+00	0.00000000000000000000e+00	0.00000000000000000000e+00	0.00000000000000000000e+00	-9.00857963070716588826e-15	2.27121256601057467983e-10	-2.56114620813836689825e-06	4.28587602691816137168e-03	-3.22496353093163132135e-16	2.10960564290528304150e-12	-3.36551312617013223439e-08	6.14518107765268267219e-05	-9.33107598379999040185e-15	2.29230862243961734820e-10	-2.59480133940006806839e-06	4.34732783769468857787e-03
0	6	1.46146530443552044782e-06	0.00000000000000000000e+00	3.33487277712058683168e-08	8.68910396600000023426e-01	1.00000000000000000000e+00	0.00000000000000000000e+00	0.00000000000000000000e+00	0.00000000000000000000e+00	0.00000000000000000000e+00	-5.83588811973881663230e-15	1.61321192673028766693e-10	-1.76076413730262281993e-06	2.92293060887104105827e-03	-4.95927417622269817322e-16	-1.13917658675931776895e-12	-2.90866649271981502290e-08	6.66974555424117371630e-05	-6.33181553736110370596e-15	1.60182016086269519404e-10	-1.78985080222982105619e-06	2.98962806441345268701e-03
0	7	9.65889202622271211940e-07	0.00000000000000000000e+00	4.32339810364889344102e-08	8.68910396600000023426e-01	1.00000000000000000000e+00	0.00000000000000000000e+00	0.00000000000000000000e+00	0.00000000000000000000e+00	0.00000000000000000000e+00	-5.17660620542523252381e-15	1.20163623123401678908e-10	-1.18551002404737356041e-06	1.93177840524454223076e-03	0.00000000000000000000e+00	-1.81974037539313524976e-12	-3.95945002857026622628e-08	8.64679620729778673381e-05	-4.67028821197730898133e-15	1.17331246761112668515e-10	-1.22510452433307625576e-06	2.01824636731752016586e-03
0	8	6.14089819835973867011e-07	0.00000000000000000000e+00	3.83074725660681929332e-08	8.68910396600000023426e-01	1.00000000000000000000e+00	0.00000000000000000000e+00	0.00000000000000000000e+00	0.00000000000000000000e+00	0.00000000000000000000e+00	-4.99594115733098563575e-15	8.64343754061098448613e-11	-7.66974806018869678849e-07	1.22817963967194782211e-03	-5.32918194338427108846e-17	3.37694226257534577471e-12	-4.48481898134835104451e-08	7.66149451321363812078e-05	-5.04923297676485900744e-15	8.98113176686852871673e-11	-8.11822995832353215763e-07	1.30479458480408424398e-03
0	9	3.93740929957344548344e-07	0.00000000000000000000e+00	2.31601920674549628951e-08	8.68910396600000023426e-01	1.00000000000000000000e+00	0.00000000000000000000e+00	0.00000000000000000000e+00	0.00000000000000000000e+00	0.00000000000000000000e+00	-2.06755611377250987425e-15	4.78589463900737963956e-11	-4.81188598282402140474e-07	7.87481859914689074666e-04	-1.83933142030393434381e-16	4.77773154852742561410e-12	-3.19799225963882425506e-08	4.63203841349099266372e-05	-2.25148925580293375373e-15	5.26366779386013173293e-11	-5.13168520878790396259e-07	8.33802244049599021632e-04
0	10	2.59074702967265369595e-07	0.00000000000000000000e+00	1.08272561943880879766e-08	8.68910396600000023426e-01	1.00000000000000000000e+00	0.00000000000000000000e+00	0.00000000000000000000e+00	0.00000000000000000000e+00	0.00000000000000000000e+00	-3.45929320678739005986e-15	3.46629779736305934419e-11	-3.14563486087377032150e-07	5.18149405934530756131e-04	-4.40085744800685215514e-16	3.00464044572895738097e-12	-1.50761941066432623345e-08	2.16545123887761765090e-05	-3.89937895158809775791e-15	3.76676184193596251399e-11	-3.29639680194020291175e-07	5.39803918323306878430e-04
0	11	1.84576759177763017763e-07	0.00000000000000000000e+00	6.79416580786290037594e-09	8.68910396600000023426e-01	1.00000000000000000000e+00	0.00000000000000000000e+00	0.00000000000000000000e+00	0.00000000000000000000e+00	0.00000000000000000000e+00	-2.96247427883478254449e-16	1.70156616040371288240e-11	-2.17423092674303332079e-07	3.69153518355526031290e-04	-1.20677704783661302236e-17	7.96383267693110315613e-13	-8.33866126133565645254e-09	1.35883316157258013607e-05	-3.08315198361834212681e-16	1.78120448717302064240e-11	-2.25761753935638983568e-07	3.82741849971251829263e-04
0	12	1.23384843432722135873e-07	0.00000000000000000000e+00	3.89175203863438427923e-09	8.68910396600000023426e-01	1.00000000000000000000e+00	0.00000000000000000000e+00	0.00000000000000000000e+00	0.00000000000000000000e+00	0.00000000000000000000e+00	-2.45852572766503760548e-16	1.52569911255502187360e-11	-1.52915415392756564526e-07	2.46769686865444277252e-04	-1.05920578139870574476e-17	7.24278814462586816634e-13	-5.29794143630360882165e-09	7.78350407726876817466e-06	-2.56444630580501427559e-16	1.59812699400128319069e-11	-1.58213356829060161767e-07	2.54553190942713057285e-04
0	13	7.90798258087714147225e-08	0.00000000000000000000e+00	2.04838368261172576353e-09	8.68910396600000134448e-01	1.00000000000000000000e+00	0.00000000000000000000e+00	0.00000000000000000000e+00	0.00000000000000000000e+00	0.00000000000000000000e+00	-1.43669751210351378501e-16	8.16626747991187507078e-12	-9.48376817637537526415e-08	1.58159651617542830080e-04	-3.92665684475040764930e-18	2.47626908494190789544e-13	-2.52793087222110601171e-09	4.09676736522345193733e-06	-1.47596408055100936430e-16	8.41389438840606278061e-12	-9.73656126359748578261e-08	1.62256418982766287100e-04
0	14	4.97378636860647360291e-08	0.00000000000000000000e+00	1.14926895701597057167e-09	8.68910396600000023426e-01	1.00000000000000000000e+00	0.00000000000000000000e+00	0.00000000000000000000e+00	0.00000000000000000000e+00	0.00000000000000000000e+00	-1.15830928801271330361e-16	7.31105444388541283218e-12	-6.38966488586304694064e-08	9.94757273721294657054e-05	-3.32306653002838926054e-18	2.24283214742745453782e-13	-1.58454312038134787295e-09	2.29853791403194096797e-06	-1.19153995331298031737e-16	7.53533765862815046046e-12	-6.54811919790118181066e-08	1.01774265286161410909e-04
0	15	2.51706744654125954494e-08	0.00000000000000000000e+00	4.15450941783787846308e-10	8.68910396600000023426e-01	1.00000000000000000000e+00	0.00000000000000000000e+00	0.00000000000000000000e+00	0.00000000000000000000e+00	0.00000000000000000000e+00	-1.07252630058443368727e-15	7.58091648281460906052e-12	-3.60424022287040790414e-08	5.03413489308251902105e-05	0.00000000000000000000e+00	1.55918058993459455400e-13	-7.27287059770706786997e-10	8.30901883567575718259e-07	-1.11746390674102933519e-15	7.82670975412126194168e-12	-3.67696892884747862420e-08	5.11722508143927642347e-05
0	16	1.43465872860212466821e-08	0.00000000000000000000e+00	2.41874386167493371773e-10	8.68910396600000023426e-01	1.00000000000000000000e+00	0.00000000000000000000e+00	0.00000000000000000000e+00	0.00000000000000000000e+00	0.00000000000000000000e+00	-3.57608013356657566183e-17	2.19275391189013055732e-12	-1.85890519044588445252e-08	2.86931745720424919083e-05	-3.20434817780086969424e-19	2.13863007634387278139e-14	-2.83365248423250453981e-10	4.83748772334986727002e-07	-3.60812361534456052539e-17	2.21414021265356864142e-12	-1.88724171528820941003e-08	2.91769233443774786353e-05
0	17	6.41007175183760955755e-09	0.00000000000000000000e+00	1.63848717059674112442e-10	8.68910396600000023426e-01	1.00000000000000000000e+00	0.00000000000000000000e+00	0.00000000000000000000e+00	0.00000000000000000000e+00	0.00000000000000000000e+00	-2.96093045590662870879e-17	1.97776566966248370088e-12	-1.02471658729263113674e-08	1.28201435036752184798e-05	-2.81551414229354194374e-19	1.94713758900499361057e-14	-2.01665263182856571097e-10	3.27697434119348224884e-07	-2.98908559732953743965e-17	1.99723704555253297119e-12	-1.04488311361091672922e-08	1.31478409377945663341e-05
0	18	2.10110772142627007225e-09	0.00000000000000000000e+00	1.12761877754728985164e-10	8.68910396600000023426e-01	1.00000000000000000000e+00	0.00000000000000000000e+00	0.00000000000000000000e+00	0.00000000000000000000e+00	0.00000000000000000000e+00	-5.19906909107285448806e-18	3.05551701961596185838e-13	-2.69141484898517120063e-09	4.20221544285254044229e-06	-1.13790301710021767940e-19	7.42583002276009750501e-15	-1.27158376593409079914e-10	2.25523755509457958127e-07	-5.31285939278287004488e-18	3.12977531984356280187e-13	-2.81857322557858007375e-09	4.42773919836199824159e-06
0	19	1.00392833264816400405e-09	0.00000000000000000000e+00	8.57115424316902512423e-11	8.68910396600000023426e-01	1.00000000000000000000e+00	0.00000000000000000000e+00	0.00000000000000000000e+00	0.00000000000000000000e+00	0.00000000000000000000e+00	-4.88211254245139990159e-18	2.73598493876651130439e-13	-1.53159687023166069850e-09	2.00785666529632781288e-06	-9.70493231511723117177e-20	6.74859749190169249593e-15	-9.88205401228889528583e-11	1.71423084863380497315e-07	-4.97916186560272487936e-18	2.80347091368553277319e-13	-1.63041741035454954796e-09	2.17927975015970812491e-06
0	20	1.33541021150682296232e-10	0.00000000000000000000e+00	6.23176472540606053502e-11	8.68910396600000023426e-01	1.00000000000000000000e+00	0.00000000000000000000e+00	0.00000000000000000000e+00	0.00000000000000000000e+00	0.00000000000000000000e+00	0.00000000000000000000e+00	6.17543954114058552849e-14	-2.57049811973494007004e-10	2.67082042301364610661e-07	-7.37116021631877290133e-19	6.81077943278157947176e-15	-7.29907420330962459269e-11	1.24635294508121206564e-07	0.00000000000000000000e+00	6.56167107576599304064e-14	-3.27092089920062774108e-10	3.91717336809485817226e-07
0	21	5.35991626467081950724e-12	0.00000000000000000000e+00	4.86025923009022918018e-11	8.68910396600000134448e-01	1.00000000000000000000e+00	0.00000000000000000000e+00	0.00000000000000000000e+00	0.00000000000000000000e+00	0.00000000000000000000e+00	-4.62993550274461552653e-19	3.26214413214881276996e-15	-1.00322303278706000002e-11	1.07198325293416387689e-08	-4.42149850470421460062e-20	3.08364210041916850668e-15	-5.45930165615524565210e-11	9.72051846018045823629e-08	-5.07208535321503349584e-19	6.34578623256798127663e-15	-6.46252468894230549055e-11	1.07925017131146221132e-07
0	22	3.45478570330009966361e-12	0.00000000000000000000e+00	3.73065907136104084655e-11	8.68910396600000023426e-01	1.00000000000000000000e+00	0.00000000000000000000e+00	0.00000000000000000000e+00	0.00000000000000000000e+00	0.00000000000000000000e+00	3.74110890279606986455e-20	-5.32426828421528509992e-16	-2.53957640256888563898e-12	6.90957140660019920444e-09	-3.89596367814940902502e-20	2.81913790697792739005e-15	-4.27890279804402896708e-11	7.46131814272208160004e-08	-1.54854775353608132388e-21	2.28671107855640805057e-15	-4.53286043830091761176e-11	8.15227528338210152049e-08
0	23	2.02072546593425015720e-12	0.00000000000000000000e+00	2.86974977307953444494e-11	8.68910396600000023426e-01	1.00000000000000000000e+00	0.00000000000000000000e+00	0.00000000000000000000e+00	0.00000000000000000000e+00	0.00000000000000000000e+00	0.00000000000000000000e+00	0.00000000000000000000e+00	0.00000000000000000000e+00	0.00000000000000000000e+00	-2.42389792515598653506e-20	1.68972509005869937978e-15	-3.19799919939065070449e-11	5.73949954615906911218e-08	6.10905586061008434189e-20	2.61887860533598958839e-15	-3.62003426418259796389e-11	6.14364463934591901179e-08
0	24	0.00000000000000000000e+00	0.00000000000000000000e+00	2.25065453167572875559e-11	8.68910396600000023426e-01	1.00000000000000000000e+00	0.00000000000000000000e+00	0.00000000000000000000e+00	0.00000000000000000000e+00	0.00000000000000000000e+00	0.00000000000000000000e+00	0.00000000000000000000e+00	0.00000000000000000000e+00	0.00000000000000000000e+00	-2.10872798674681474156e-20	1.54488159370150741733e-15	-2.55119593846904260422e-11	4.50130906335145723717e-08	1.35497582929297365888e-19	9.71602934367170570342e-16	-2.49917415172088136456e-11	4.50130906335145723717e-08
0	25	1.03894910352197815070e-12	0.00000000000000000000e+00	1.70582243960167211561e-11	8.68910396600000023426e-01	1.00000000000000000000e+00	0.00000000000000000000e+00	0.00000000000000000000e+00	0.00000000000000000000e+00	0.00000000000000000000e+00	0.00000000000000000000e+00	0.00000000000000000000e+00	0.00000000000000000000e+00	0.00000000000000000000e+00	-1.34912541082715367464e-19	1.53345306830407856392e-15	-1.95854803682940141404e-11	3.41164487920334400891e-08	7.90306358558708744853e-20	5.33031370813191205258e-16	-1.94793587845885637723e-11	3.61943469990773969688e-08
0	26	1.38078029974580500541e-12	0.00000000000000000000e+00	1.34216407841687592943e-11	8.68910396600000023426e-01	1.00000000000000000000e+00	0.00000000000000000000e+00	0.00000000000000000000e+00	0.00000000000000000000e+00	0.00000000000000000000e+00	0.00000000000000000000e+00	-2.62666083753698668307e-17	-1.32824708299506538727e-12	2.76156059949161015299e-09	-1.14469110493092991332e-20	8.47382724049380383721e-16	-1.50706185880702827194e-11	2.68432815683375193125e-08	-1.50340116842983542455e-19	1.09890252726135982099e-15	-1.63988656710653489145e-11	2.96048421678291282247e-08
0	27	2.24115197334920187823e-12	0.00000000000000000000e+00	1.03013274109161440182e-11	8.68910396600000023426e-01	1.00000000000000000000e+00	0.00000000000000000000e+00	0.00000000000000000000e+00	0.00000000000000000000e+00	0.00000000000000000000e+00	0.00000000000000000000e+00	-1.26132816838982239234e-16	-1.98888633967123755793e-12	4.48230394669840385340e-09	-1.01880558530929385420e-20	7.78937718480350883523e-16	-1.18184506244644740115e-11	2.06026548218322891738e-08	0.00000000000000000000e+00	6.32428789935181986096e-16	-1.38073369641357115694e-11	2.50849587685306938544e-08
0	28	0.00000000000000000000e+00	0.00000000000000000000e+00	8.07119771983530082425e-12	8.68910396600000023426e-01	1.00000000000000000000e+00	0.00000000000000000000e+00	0.00000000000000000000e+00	0.00000000000000000000e+00	0.00000000000000000000e+00	0.00000000000000000000e+00	0.00000000000000000000e+00	0.00000000000000000000e+00	0.00000000000000000000e+00	-5.23565361396505523747e-21	3.87350657700372102710e-16	-8.82495642078018571194e-12	1.61423954396706029927e-08	0.00000000000000000000e+00	0.00000000000000000000e+00	0.00000000000000000000e+00	0.00000000000000000000e+00
0	29	0.00000000000000000000e+00	0.00000000000000000000e+00	6.64441165133494399917e-12	8.68910396600000023426e-01	1.00000000000000000000e+00	0.00000000000000000000e+00	0.00000000000000000000e+00	0.00000000000000000000e+00	0.00000000000000000000e+00	0.00000000000000000000e+00	0.00000000000000000000e+00	0.00000000000000000000e+00	0.00000000000000000000e+00	-4.56622319117866904242e-21	3.56117437388024275303e-16	-7.33838163334627763192e-12	1.32888233026698882181e-08	0.00000000000000000000e+00	0.00000000000000000000e+00	0.00000000000000000000e+00	0.00000000000000000000e+00
0	30	0.00000000000000000000e+00	0.00000000000000000000e+00	5.32743954149909181436e-12	8.68910396600000023426e-01	1.00000000000000000000e+00	0.00000000000000000000e+00	0.00000000000000000000e+00	0.00000000000000000000e+00	0.00000000000000000000e+00	0.00000000000000000000e+00	0.00000000000000000000e+00	0.00000000000000000000e+00	0.00000000000000000000e+00	-4.05920636558932953579e-21	3.28751923025795037976e-16	-5.96870656208832411835e-12	1.06548790829981839131e-08	0.00000000000000000000e+00	0.00000000000000000000e+00	0.00000000000000000000e+00	0.00000000000000000000e+00
